Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
Yakuza,PS2,2005.0,Action,0.03,0.02,0.74,0.01,75.0,8.2,M
SplashDown,PS2,2001.0,Racing,0.34,0.27,0.0,0.09,84.0,8.2,E
The Lord of the Rings: The Third Age,PS2,2004.0,Role-Playing,0.49,0.02,0.0,0.08,73.0,8.2,T
Ty the Tasmanian Tiger 2: Bush Rescue,PS2,2004.0,Platform,0.26,0.2,0.0,0.07,71.0,8.2,E
The Punisher,PS2,2005.0,Action,0.25,0.2,0.0,0.07,68.0,8.2,M
Way of the Samurai,PS2,2002.0,Action,0.13,0.1,0.25,0.03,74.0,8.2,M
Tomb Raider: Anniversary,PS2,2007.0,Action,0.41,0.02,0.0,0.07,,8.2,T
Secret Weapons Over Normandy,PS2,2003.0,Simulation,0.24,0.18,0.0,0.06,81.0,8.2,T
World Series of Poker,PS2,2005.0,Misc,0.39,0.01,0.0,0.06,46.0,8.2,E10+
EverQuest Online Adventures,PS2,2003.0,Role-Playing,0.21,0.16,0.0,0.05,74.0,8.2,T
MX vs. ATV Untamed,PS2,2007.0,Racing,0.32,0.01,0.0,0.05,53.0,8.2,E
Arc the Lad: Twilight of the Spirits,PS2,2003.0,Role-Playing,0.18,0.14,0.0,0.05,72.0,8.2,T
Chaos Legion,PS2,2003.0,Action,0.15,0.12,0.0,0.04,65.0,8.2,T
24: The Game,PS2,2006.0,Adventure,0.15,0.12,0.0,0.04,62.0,8.2,M
Rayman 2: Revolution,PS2,2000.0,Platform,0.15,0.11,0.0,0.04,90.0,8.2,E
NASCAR 08,PS2,2007.0,Racing,0.12,0.09,0.0,0.03,56.0,8.2,E
Shadow of Destiny,PS2,2001.0,Adventure,0.09,0.07,0.03,0.02,78.0,8.2,T
Rumble Racing,PS2,2001.0,Racing,0.1,0.08,0.0,0.03,85.0,8.2,E
Mana Khemia 2: Fall of Alchemy,PS2,2008.0,Role-Playing,0.07,0.05,0.05,0.02,70.0,8.2,T
Shadow Hearts: From The New World,PS2,2005.0,Role-Playing,0.07,0.06,0.0,0.02,76.0,8.2,T
Eternal Poison,PS2,2008.0,Role-Playing,0.07,0.05,0.0,0.02,65.0,8.2,T
Shaman King: Power of Spirit,PS2,2004.0,Adventure,0.06,0.05,0.0,0.02,54.0,8.2,T
Shin Megami Tensei: Digital Devil Saga,PS2,2004.0,Role-Playing,0.06,0.05,0.0,0.02,78.0,8.2,M
Cold Winter,PS2,2005.0,Shooter,0.06,0.04,0.0,0.01,73.0,8.2,M
Escape From Monkey Island,PS2,2001.0,Adventure,0.05,0.04,0.0,0.01,84.0,8.2,T
RLH: Run Like Hell,PS2,2002.0,Shooter,0.05,0.04,0.0,0.01,58.0,8.2,M
Urban Reign,PS2,2005.0,Action,0.04,0.03,0.0,0.01,60.0,8.2,T
Robot Alchemic Drive,PS2,2002.0,Action,0.03,0.03,0.0,0.01,79.0,8.2,T
Armored Core: Nine Breaker,PS2,2004.0,Simulation,0.03,0.03,0.0,0.01,57.0,8.2,T
Pro Evolution Soccer 2012,PS2,2011.0,Action,0.0,0.0,0.06,0.0,,8.2,E
Rogue Trooper,PS2,2006.0,Shooter,0.02,0.02,0.0,0.01,71.0,8.2,T
Steambot Chronicles,PS2,2005.0,Role-Playing,0.02,0.01,0.0,0.0,74.0,8.2,T
Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007.0,Fighting,1.15,0.0,0.76,01.09,73.0,9.2,T
MX Unleashed,PS2,2004.0,Racing,0.94,0.73,0.0,0.25,80.0,9.2,E
NBA Ballers,PS2,2004.0,Sports,0.81,0.63,0.0,0.21,83.0,9.2,E
Rogue Ops,PS2,2003.0,Action,0.11,0.09,0.0,0.03,61.0,9.2,M
Cabela's Dangerous Hunts 2009,PS2,2008.0,Sports,0.09,0.07,0.0,0.02,,9.2,T
Fatal Frame II: Crimson Butterfly,PS2,2003.0,Action,0.08,0.06,0.0,0.02,81.0,9.2,M
Grand Prix Challenge,PS2,2002.0,Racing,0.04,0.03,0.0,0.01,76.0,9.2,E
Greg Hastings' Tournament Paintball Max'd,PS2,2006.0,Shooter,0.01,0.0,0.0,0.0,70.0,9.2,E10+
G.I. Joe: The Rise of Cobra,PS2,2009.0,Action,0.11,0.0,0.0,0.03,50.0,2.3,T
Top Gun: Combat Zones,PS2,2001.0,Simulation,0.45,0.35,0.0,0.12,63.0,3.3,E
Atari Anthology,PS2,2004.0,Misc,0.33,0.01,0.0,0.05,66.0,4.3,E
Tiger Woods PGA Tour 09,PS2,2008.0,Sports,0.16,0.0,0.0,0.21,,4.3,E
The Polar Express,PS2,2004.0,Adventure,0.11,0.09,0.0,0.03,39.0,4.3,E
Vietcong: Purple Haze,PS2,2004.0,Shooter,0.09,0.07,0.0,0.02,48.0,4.3,M
Big Mutha Truckers,PS2,2002.0,Racing,0.41,0.32,0.0,0.11,62.0,5.3,T
Ben 10: Alien Force,PS2,2008.0,Action,0.22,0.02,0.0,0.33,,5.3,E10+
Arctic Thunder,PS2,2001.0,Racing,0.17,0.14,0.0,0.05,45.0,5.3,T
WWE Crush Hour,PS2,2003.0,Racing,0.17,0.13,0.0,0.04,56.0,5.3,T
Eternal Ring,PS2,2000.0,Role-Playing,0.1,0.07,0.1,0.03,62.0,5.3,T
Dead to Rights II,PS2,2005.0,Shooter,0.1,0.08,0.0,0.03,51.0,5.3,M
Ninja Assault,PS2,2002.0,Shooter,0.05,0.04,0.0,0.01,60.0,5.3,T
Stacked with Daniel Negreanu,PS2,2006.0,Misc,0.04,0.03,0.0,0.01,63.0,5.3,T
Judge Dredd: Dredd Vs Death,PS2,2003.0,Shooter,0.01,0.01,0.0,0.0,52.0,5.3,M
Tom Clancy's Ghost Recon: Jungle Storm,PS2,2004.0,Shooter,0.57,0.44,0.0,0.15,70.0,6.3,T
Guitar Hero Encore: Rocks The 80s,PS2,2007.0,Misc,0.92,0.04,0.0,0.15,69.0,6.3,T
Guitar Hero: Aerosmith,PS2,2008.0,Misc,0.61,0.0,0.0,0.18,71.0,6.3,T
Marvel Nemesis: Rise of the Imperfects,PS2,2005.0,Fighting,0.64,0.02,0.0,0.1,53.0,6.3,T
Terminator 3: Rise of the Machines,PS2,2003.0,Action,0.28,0.22,0.0,0.07,38.0,6.3,T
NBA 06,PS2,2005.0,Sports,0.26,0.2,0.0,0.07,63.0,6.3,E
Pac-Man Fever,PS2,2001.0,Misc,0.25,0.2,0.0,0.07,47.0,6.3,E
Fantavision,PS2,2000.0,Puzzle,0.14,0.11,0.19,0.04,72.0,6.3,E
Leisure Suit Larry: Magna Cum Laude,PS2,2004.0,Adventure,0.17,0.13,0.0,0.04,60.0,6.3,M
The Italian Job,PS2,2003.0,Racing,0.11,0.09,0.0,0.03,55.0,6.3,T
Dino Stalker,PS2,2002.0,Shooter,0.07,0.06,0.08,0.02,50.0,6.3,M
Get On Da Mic,PS2,2004.0,Misc,0.07,0.06,0.0,0.02,49.0,6.3,T
Real World Golf,PS2,2005.0,Sports,0.05,0.04,0.0,0.01,73.0,6.3,E
Ephemeral Fantasia,PS2,2000.0,Role-Playing,0.04,0.03,0.0,0.01,48.0,6.3,T
Yanya Caballista: City Skater,PS2,2001.0,Sports,0.02,0.02,0.0,0.01,58.0,6.3,E
Turok: Evolution,PS2,2002.0,Shooter,0.64,0.5,0.0,0.17,61.0,7.3,M
Freekstyle,PS2,2002.0,Racing,0.52,0.41,0.0,0.14,81.0,7.3,E
Tony Hawk's Project 8,PS2,2006.0,Sports,0.72,0.03,0.0,0.12,69.0,7.3,T
Suikoden IV,PS2,2004.0,Role-Playing,0.17,0.13,0.3,0.05,63.0,7.3,T
X-Men Legends II: Rise of Apocalypse,PS2,2005.0,Role-Playing,0.53,0.02,0.0,0.09,82.0,7.3,T
Batman Begins,PS2,2005.0,Action,0.27,0.21,0.0,0.07,64.0,7.3,T
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,PS2,2004.0,Action,0.24,0.19,0.0,0.06,65.0,7.3,E
Men in Black II: Alien Escape,PS2,2002.0,Shooter,0.24,0.19,0.0,0.06,50.0,7.3,T
MLB 08: The Show,PS2,2008.0,Sports,0.35,0.01,0.0,0.06,84.0,7.3,E
Chessmaster,PS2,2003.0,Misc,0.19,0.15,0.0,0.05,79.0,7.3,E
Ford Mustang: The Legend Lives,PS2,2005.0,Racing,0.14,0.11,0.0,0.04,58.0,7.3,E
"Sakura Wars: So Long, My Love",PS2,2005.0,Role-Playing,0.07,0.05,0.15,0.02,81.0,7.3,T
Rune: Viking Warlord,PS2,2001.0,Action,0.13,0.1,0.0,0.03,53.0,7.3,M
College Hoops 2K6,PS2,,Sports,0.12,0.1,0.0,0.03,77.0,7.3,E
Samurai Warriors 2: Empires,PS2,2006.0,Action,0.0,0.0,0.19,0.0,55.0,7.3,T
NBA Starting Five,PS2,,Sports,0.09,0.07,0.0,0.02,53.0,7.3,E
Wild ARMs 4,PS2,2005.0,Role-Playing,0.07,0.06,0.0,0.02,69.0,7.3,T
Fur Fighters: Viggo's Revenge,PS2,2001.0,Action,0.07,0.05,0.0,0.02,64.0,7.3,T
Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005.0,Role-Playing,0.06,0.05,0.0,0.02,77.0,7.3,T
Shining Force EXA,PS2,2007.0,Role-Playing,0.0,0.0,0.1,0.0,64.0,7.3,E10+
Digimon Rumble Arena 2,PS2,2004.0,Fighting,0.05,0.04,0.0,0.01,63.0,7.3,T
Disney's Donald Duck: Goin' Quackers,PS2,2000.0,Platform,0.04,0.03,0.0,0.01,73.0,7.3,E
Legend of Kay,PS2,2005.0,Action,0.03,0.02,0.0,0.01,72.0,7.3,E10+
Metal Saga,PS2,2005.0,Role-Playing,0.01,0.01,0.0,0.0,62.0,7.3,T
Tekken 4,PS2,2002.0,Fighting,1.55,1.27,0.33,0.29,79.0,8.3,T
Tom Clancy's Ghost Recon,PS2,2002.0,Shooter,1.42,0.4,0.0,0.12,63.0,8.3,M
SSX,PS2,2000.0,Sports,0.78,0.61,0.06,0.2,93.0,8.3,E
NBA Live 2003,PS2,2002.0,Sports,1.25,0.15,0.03,0.22,83.0,8.3,E
Red Faction II,PS2,2002.0,Shooter,0.49,0.78,0.0,0.23,84.0,8.3,M
Resident Evil: Outbreak,PS2,2003.0,Action,0.54,0.35,0.46,0.1,71.0,8.3,M
SingStar '80s,PS2,2005.0,Misc,0.27,0.02,0.0,01.02,78.0,8.3,T
Manhunt,PS2,2003.0,Action,0.63,0.49,0.0,0.16,76.0,8.3,M
Baldur's Gate: Dark Alliance,PS2,2001.0,Role-Playing,0.61,0.48,0.0,0.16,87.0,8.3,T
Gauntlet: Dark Legacy,PS2,2001.0,Action,0.56,0.44,0.0,0.15,73.0,8.3,T
The Godfather,PS2,2006.0,Action,0.89,0.03,0.01,0.15,75.0,8.3,M
Star Wars: Bounty Hunter,PS2,2002.0,Shooter,0.53,0.42,0.0,0.14,65.0,8.3,T
Hulk,PS2,2003.0,Action,0.52,0.41,0.0,0.14,71.0,8.3,T
NBA 2K6,PS2,2005.0,Action,0.43,0.34,0.0,0.11,84.0,8.3,E
Hitman: Contracts,PS2,2004.0,Shooter,0.39,0.31,0.0,0.1,80.0,8.3,M
NCAA Football 08,PS2,2007.0,Sports,0.65,0.03,0.0,0.11,83.0,8.3,E
Kill.Switch,PS2,2003.0,Shooter,0.34,0.27,0.0,0.09,73.0,8.3,T
Harry Potter and the Half-Blood Prince,PS2,2009.0,Action,0.13,0.07,0.0,0.44,,8.3,E10+
Shin Megami Tensei: Persona 3 FES,PS2,2007.0,Role-Playing,0.22,0.2,0.16,0.05,89.0,8.3,M
MX 2002 Featuring Ricky Carmichael,PS2,2001.0,Racing,0.27,0.21,0.0,0.07,76.0,8.3,E
NCAA March Madness 2005,PS2,2004.0,Sports,0.44,0.02,0.0,0.07,78.0,8.3,E
MLB SlugFest 20-04,PS2,2003.0,Sports,0.26,0.2,0.0,0.07,78.0,8.3,E
Star Wars: Jedi Starfighter,PS2,2002.0,Simulation,0.24,0.19,0.0,0.06,81.0,8.3,T
Grandia III,PS2,2005.0,Role-Playing,0.12,0.1,0.24,0.03,77.0,8.3,T
Kessen II,PS2,2001.0,Strategy,0.13,0.1,0.2,0.03,71.0,8.3,T
NHL 2005,PS2,2004.0,Sports,0.22,0.17,0.0,0.06,75.0,8.3,E
I-Ninja,PS2,2003.0,Platform,0.19,0.15,0.0,0.05,73.0,8.3,T
Sega Superstars Tennis,PS2,2008.0,Sports,0.1,0.0,0.0,0.28,70.0,8.3,E10+
Spider-Man: Friend or Foe,PS2,2007.0,Action,0.31,0.01,0.0,0.05,62.0,8.3,E10+
Batman: Rise of Sin Tzu,PS2,2003.0,Action,0.17,0.13,0.0,0.05,63.0,8.3,T
MotorStorm: Arctic Edge,PS2,2009.0,Racing,0.07,0.03,0.0,0.25,72.0,8.3,T
Kinetica,PS2,2001.0,Racing,0.16,0.12,0.0,0.04,77.0,8.3,T
Disney's Extreme Skate Adventure,PS2,2003.0,Sports,0.16,0.12,0.0,0.04,78.0,8.3,E
Monster 4x4: Masters of Metal,PS2,2003.0,Racing,0.14,0.11,0.0,0.04,48.0,8.3,E
Shadow of Rome,PS2,2005.0,Action,0.13,0.1,0.0,0.03,75.0,8.3,M
InuYasha: Feudal Combat,PS2,2005.0,Fighting,0.13,0.1,0.0,0.03,52.0,8.3,T
Duel Masters,PS2,2004.0,Strategy,0.13,0.1,0.0,0.03,66.0,8.3,E
NPPL: Championship Paintball 2009,PS2,2008.0,Shooter,0.13,0.1,0.0,0.03,,8.3,E10+
Star Wars The Clone Wars: Republic Heroes,PS2,2009.0,Action,0.17,0.01,0.0,0.08,,8.3,T
Genji: Dawn of the Samurai,PS2,2005.0,Action,0.11,0.09,0.0,0.03,74.0,8.3,M
Guitar Hero: Smash Hits,PS2,2009.0,Misc,0.11,0.01,0.0,0.1,69.0,8.3,T
Summoner 2,PS2,2002.0,Role-Playing,0.1,0.08,0.0,0.03,76.0,8.3,T
Project: Snowblind,PS2,2005.0,Action,0.1,0.08,0.0,0.03,78.0,8.3,T
Mace Griffin: Bounty Hunter,PS2,2003.0,Shooter,0.09,0.07,0.0,0.02,62.0,8.3,M
Sonic Riders: Zero Gravity,PS2,2008.0,Racing,0.09,0.07,0.0,0.02,56.0,8.3,E
EyeToy: Kinetic,PS2,2005.0,Sports,0.09,0.07,0.0,0.02,78.0,8.3,E
MDK2 Armageddon,PS2,2001.0,Shooter,0.08,0.07,0.0,0.02,80.0,8.3,T
Disney Golf,PS2,2002.0,Sports,0.07,0.06,0.02,0.02,72.0,8.3,E
"Warhammer 40,000: Fire Warrior",PS2,2003.0,Shooter,0.08,0.06,0.0,0.02,64.0,8.3,M
F1 2001,PS2,2001.0,Racing,0.07,0.06,0.0,0.02,83.0,8.3,E
World Tour Soccer 2003,PS2,2002.0,Sports,0.07,0.05,0.0,0.02,78.0,8.3,E
Gallop Racer 2006,PS2,2005.0,Sports,0.02,0.02,0.06,0.01,69.0,8.3,E
Alien Hominid,PS2,2004.0,Shooter,0.05,0.04,0.0,0.01,78.0,8.3,T
Star Trek: Shattered Universe,PS2,2004.0,Simulation,0.05,0.04,0.0,0.01,42.0,8.3,E
Wild ARMs: Alter Code F,PS2,2003.0,Role-Playing,0.05,0.04,0.0,0.01,73.0,8.3,T
Freestyle Metal X,PS2,2003.0,Racing,0.04,0.03,0.0,0.01,67.0,8.3,T
Crimson Sea 2,PS2,2004.0,Action,0.03,0.03,0.0,0.01,75.0,8.3,T
Colosseum: Road to Freedom,PS2,2005.0,Role-Playing,0.03,0.03,0.0,0.01,56.0,8.3,M
Rez,PS2,2001.0,Shooter,0.03,0.02,0.0,0.01,78.0,8.3,E
Guilty Gear XX Accent Core,PS2,2007.0,Fighting,0.0,0.0,0.04,0.0,77.0,8.3,T
Fatal Fury: Battle Archives Volume 1,PS2,2006.0,Fighting,0.02,0.01,0.0,0.0,68.0,8.3,T
Metal Gear Solid 3: Snake Eater,PS2,2004.0,Action,1.46,0.0,0.83,1.93,91.0,9.3,M
Dynasty Warriors 4,PS2,2003.0,Action,0.63,0.21,1.13,0.13,78.0,9.3,T
Dynasty Warriors 3: Xtreme Legends,PS2,2002.0,Action,0.13,0.1,0.74,0.03,72.0,9.3,T
Okami,PS2,2006.0,Action,0.11,0.03,0.15,0.34,93.0,9.3,T
Metal Gear Solid 3: Subsistence,PS2,2005.0,Action,0.34,0.01,0.15,0.06,94.0,9.3,M
Legacy of Kain: Defiance,PS2,2003.0,Action,0.26,0.2,0.0,0.07,75.0,9.3,M
Bad Boys: Miami Takedown,PS2,2004.0,Shooter,0.56,0.44,0.0,0.15,43.0,3.4,M
Jeremy McGrath Supercross World,PS2,2001.0,Racing,0.11,0.09,0.0,0.03,35.0,3.4,T
Driven,PS2,2001.0,Racing,0.08,0.06,0.0,0.02,38.0,3.4,T
WWE All Stars,PS2,2011.0,Fighting,0.05,0.04,0.0,0.01,,3.4,T
The Sims 2,PS2,2005.0,Simulation,0.67,0.03,0.0,0.11,75.0,4.4,T
Band Hero,PS2,2009.0,Misc,0.15,0.06,0.0,0.2,,4.4,E10+
Fight Club,PS2,2004.0,Fighting,0.09,0.07,0.0,0.02,36.0,4.4,M
Ferrari F355 Challenge,PS2,2002.0,Racing,0.03,0.02,0.0,0.01,70.0,4.4,E
Dragon Ball Z: Sagas,PS2,2005.0,Fighting,0.38,0.01,0.0,0.06,49.0,5.4,T
The Legend of Spyro: The Eternal Night,PS2,2007.0,Platform,0.21,0.16,0.0,0.05,54.0,5.4,E10+
Dynasty Warriors 6,PS2,2008.0,Action,0.12,0.09,0.0,0.03,43.0,5.4,T
The Bible Game,PS2,2005.0,Misc,0.1,0.08,0.0,0.03,,5.4,E
Major League Baseball 2K9,PS2,2009.0,Sports,0.08,0.06,0.0,0.02,,5.4,E
Alone in the Dark,PS2,2008.0,Adventure,0.03,0.02,0.0,0.01,47.0,5.4,M
FIFA Soccer 2004,PS2,,Sports,0.59,2.36,0.04,0.51,84.0,6.4,E
Spy Hunter 2,PS2,2003.0,Racing,0.24,0.19,0.0,0.06,57.0,6.4,T
Fantastic Four: Rise of the Silver Surfer,PS2,2007.0,Action,0.19,0.15,0.0,0.05,36.0,6.4,T
Disgaea 2: Cursed Memories,PS2,2006.0,Role-Playing,0.09,0.07,0.15,0.02,84.0,6.4,T
DJ Hero,PS2,2009.0,Misc,0.1,0.02,0.0,0.2,87.0,6.4,T
Stuntman: Ignition,PS2,2007.0,Racing,0.13,0.1,0.0,0.03,71.0,6.4,T
Star Trek: Voyager Elite Force,PS2,2001.0,Shooter,0.07,0.06,0.0,0.02,52.0,6.4,T
UEFA Euro 2004: Portugal,PS2,2004.0,Sports,0.07,0.05,0.0,0.02,76.0,6.4,E
F1 2002,PS2,2002.0,Racing,0.05,0.04,0.02,0.01,81.0,6.4,E
Dragon Rage,PS2,2001.0,Shooter,0.03,0.02,0.0,0.01,50.0,6.4,T
NBA Live 2002,PS2,2001.0,Sports,0.91,0.71,0.0,0.24,70.0,7.4,E
Major League Baseball 2K5,PS2,2005.0,Sports,0.72,0.56,0.0,0.19,82.0,7.4,E
Test Drive,PS2,2002.0,Racing,0.95,0.21,0.01,0.18,73.0,7.4,T
NFL 2K3,PS2,2002.0,Sports,01.06,0.08,0.0,0.18,93.0,7.4,E
IHRA Drag Racing 2,PS2,2002.0,Racing,0.64,0.5,0.0,0.17,,7.4,E
Madagascar,PS2,2005.0,Platform,0.78,0.45,0.0,0.07,69.0,7.4,E10+
Star Wars: The Force Unleashed,PS2,2008.0,Action,0.49,0.0,0.01,0.75,68.0,7.4,T
Call of Duty 3,PS2,2006.0,Shooter,0.89,0.03,0.0,0.15,82.0,7.4,T
Killzone,PS2,2004.0,Shooter,0.79,0.03,0.0,0.13,70.0,7.4,M
Zone of the Enders,PS2,2001.0,Shooter,0.3,0.24,0.13,0.08,78.0,7.4,M
The Thing,PS2,2002.0,Adventure,0.22,0.17,0.0,0.06,78.0,7.4,M
Spawn: Armageddon,PS2,2003.0,Action,0.22,0.17,0.0,0.06,56.0,7.4,M
NBA Live 09,PS2,2008.0,Sports,0.32,0.01,0.01,0.05,,7.4,E
Mercenaries 2: World in Flames,PS2,2008.0,Shooter,0.21,0.0,0.0,0.17,49.0,7.4,T
Devil Kings,PS2,2005.0,Action,0.03,0.03,0.18,0.01,64.0,7.4,T
Conflict Zone,PS2,2002.0,Strategy,0.1,0.08,0.0,0.03,47.0,7.4,T
Smash Court Tennis Pro Tournament,PS2,2002.0,Sports,0.08,0.07,0.0,0.02,73.0,7.4,E
Constantine,PS2,2005.0,Action,0.05,0.04,0.0,0.01,58.0,7.4,M
Gadget Racers,PS2,2000.0,Racing,0.04,0.03,0.0,0.01,67.0,7.4,E
Silent Hill: Origins,PS2,2008.0,Action,0.03,0.03,0.0,0.01,70.0,7.4,M
V-Rally 3,PS2,2002.0,Racing,0.03,0.02,0.0,0.01,82.0,7.4,E
Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,2001.0,Platform,0.02,0.02,0.0,0.01,64.0,7.4,E
Stolen,PS2,2005.0,Action,0.02,0.01,0.0,0.0,51.0,7.4,T
Rugby 08,PS2,2007.0,Sports,0.02,0.01,0.0,0.0,74.0,7.4,E
Pac-Man World Rally,PS2,2006.0,Racing,0.01,0.01,0.0,0.0,54.0,7.4,E
Castle Shikigami 2,PS2,2004.0,Shooter,0.01,0.01,0.0,0.0,67.0,7.4,E
Gran Turismo 3: A-Spec,PS2,2001.0,Racing,6.85,05.09,1.87,1.16,95.0,8.4,E
The Sims: Bustin' Out,PS2,2003.0,Simulation,01.07,1.19,0.0,0.18,81.0,8.4,T
ATV Offroad Fury,PS2,2001.0,Racing,02.07,0.26,0.0,0.08,82.0,8.4,E
Resident Evil - Code: Veronica X,PS2,2001.0,Action,01.08,0.7,0.34,0.21,84.0,8.4,M
FIFA Soccer 10,PS2,2009.0,Sports,0.23,0.24,0.0,1.23,,8.4,E
Dragon Ball Z: Budokai Tenkaichi,PS2,2005.0,Fighting,0.96,0.12,0.54,0.04,72.0,8.4,T
Twisted Metal: Black,PS2,2001.0,Racing,1.19,0.17,0.0,0.05,91.0,8.4,M
NASCAR 2005: Chase for the Cup,PS2,2004.0,Racing,0.69,0.54,0.0,0.18,87.0,8.4,E
LEGO Indiana Jones: The Original Adventures,PS2,2008.0,Action,0.6,0.01,0.0,0.76,77.0,8.4,E10+
Need for Speed Carbon,PS2,2006.0,Racing,1.22,0.05,0.05,0.01,74.0,8.4,E10+
Champions of Norrath,PS2,2004.0,Role-Playing,0.63,0.49,0.0,0.16,85.0,8.4,T
Black,PS2,2006.0,Shooter,01.01,0.04,0.03,0.16,79.0,8.4,M
Cars,PS2,2006.0,Racing,01.01,0.04,0.0,0.16,71.0,8.4,E
ATV Offroad Fury 3,PS2,2004.0,Racing,1.0,0.04,0.0,0.16,78.0,8.4,E
Cabela's Dangerous Hunts,PS2,2003.0,Sports,0.57,0.45,0.0,0.15,57.0,8.4,T
Tenchu: Wrath of Heaven,PS2,2003.0,Action,0.44,0.34,0.25,0.11,79.0,8.4,M
SoulCalibur III,PS2,2005.0,Fighting,0.74,0.15,0.13,0.05,86.0,8.4,T
MX vs. ATV Unleashed,PS2,2005.0,Racing,0.86,0.03,0.0,0.14,79.0,8.4,E
Kessen,PS2,2000.0,Strategy,0.27,0.21,0.41,0.07,75.0,8.4,T
Castlevania: Lament of Innocence,PS2,2003.0,Action,0.46,0.36,0.0,0.12,79.0,8.4,M
Rocky,PS2,2002.0,Fighting,0.42,0.33,0.0,0.11,74.0,8.4,T
Rogue Galaxy,PS2,2005.0,Role-Playing,0.24,0.16,0.39,0.05,83.0,8.4,T
Armored Core 2,PS2,2000.0,Simulation,0.28,0.22,0.23,0.07,78.0,8.4,T
NBA 2K7,PS2,2006.0,Sports,0.65,0.02,0.0,0.11,81.0,8.4,E
All-Star Baseball 2003,PS2,2002.0,Sports,0.38,0.29,0.0,0.1,81.0,8.4,E
Wall-E,PS2,2008.0,Platform,0.21,0.0,0.0,0.54,67.0,8.4,E
Ape Escape 2,PS2,2002.0,Platform,0.12,0.09,0.38,0.03,82.0,8.4,E
Wild ARMs 3,PS2,2002.0,Role-Playing,0.16,0.13,0.29,0.04,78.0,8.4,T
Tales of the Abyss,PS2,2005.0,Role-Playing,0.0,0.0,0.57,0.0,78.0,8.4,T
Cabela's Big Game Hunter 2005 Adventures,PS2,2004.0,Sports,0.28,0.21,0.0,0.07,55.0,8.4,T
Ace Combat Zero: The Belkan War,PS2,2006.0,Simulation,0.15,0.12,0.2,0.04,75.0,8.4,T
Capcom Classics Collection,PS2,2005.0,Misc,0.22,0.17,0.05,0.06,78.0,8.4,T
Hitman: Blood Money,PS2,2006.0,Action,0.25,0.19,0.0,0.06,83.0,8.4,M
Rygar: The Legendary Adventure,PS2,2002.0,Action,0.2,0.15,0.06,0.05,83.0,8.4,T
Area 51,PS2,2005.0,Shooter,0.22,0.17,0.0,0.06,75.0,8.4,M
Shin Megami Tensei: Persona 3,PS2,2006.0,Role-Playing,0.22,0.03,0.0,0.2,86.0,8.4,M
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",PS2,2005.0,Action,0.36,0.01,0.0,0.06,68.0,8.4,T
Kengo: Master of Bushido,PS2,2000.0,Fighting,0.16,0.13,0.06,0.04,62.0,8.4,M
Kelly Slater's Pro Surfer,PS2,2002.0,Sports,0.16,0.13,0.0,0.04,77.0,8.4,E
Darkwatch,PS2,2005.0,Shooter,0.16,0.12,0.0,0.04,74.0,8.4,M
Sky Odyssey,PS2,2000.0,Simulation,0.16,0.12,0.0,0.04,79.0,8.4,E
Heroes of the Pacific,PS2,2005.0,Simulation,0.14,0.11,0.0,0.04,76.0,8.4,T
NHL Hitz 20-03,PS2,2002.0,Sports,0.14,0.11,0.0,0.04,82.0,8.4,E
Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004.0,Role-Playing,0.13,0.1,0.0,0.03,67.0,8.4,T
Lowrider,PS2,2002.0,Misc,0.11,0.09,0.03,0.03,46.0,8.4,T
Phantasy Star Universe: Ambition of the Illuminus,PS2,2007.0,Role-Playing,0.1,0.08,0.05,0.03,,8.4,T
Legaia 2: Duel Saga,PS2,2001.0,Role-Playing,0.13,0.1,0.0,0.03,67.0,8.4,T
Bratz: Girlz Really Rock,PS2,2008.0,Action,0.11,0.09,0.0,0.03,,8.4,E
Spartan: Total Warrior,PS2,2005.0,Action,0.11,0.09,0.0,0.03,74.0,8.4,M
Teenage Mutant Ninja Turtles: Smash-Up,PS2,2009.0,Fighting,0.11,0.08,0.0,0.03,,8.4,E10+
Aliens versus Predator: Extinction,PS2,2003.0,Strategy,0.09,0.07,0.0,0.02,66.0,8.4,T
The X Files: Resist or Serve,PS2,2004.0,Adventure,0.06,0.05,0.0,0.02,67.0,8.4,M
Romance of the Three Kingdoms XI,PS2,2007.0,Strategy,0.0,0.0,0.07,0.0,69.0,8.4,E10+
Samurai Jack: The Shadow of Aku,PS2,2004.0,Action,0.03,0.02,0.0,0.01,59.0,8.4,T
Pump It Up: Exceed,PS2,2005.0,Misc,0.03,0.02,0.0,0.01,73.0,8.4,T
Casper: Spirit Dimensions,PS2,2001.0,Platform,0.07,0.05,0.0,0.02,58.0,3.5,E
Salt Lake 2002,PS2,2002.0,Sports,0.07,0.05,0.0,0.02,49.0,3.5,E
Warriors of Might and Magic,PS2,2001.0,Adventure,0.09,0.07,0.0,0.02,49.0,4.5,T
Alvin and the Chipmunks,PS2,2007.0,Misc,0.04,0.03,0.0,0.01,33.0,4.5,E
Driv3r,PS2,2004.0,Racing,0.6,0.47,0.0,0.16,57.0,5.5,M
